"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","dual_distance","dual_intensity","dual_return_matching"
6.956105709075928,29.40347290039062,3.709946632385254,6.956105481885418,29.40347355511991,3.709946551939499,27.0,7.0,1331.0,30.442,61648514.0,61648514.0,7.0,0.0,0.0,-1.0
4.239124298095703,17.90483856201172,-2.259213924407959,4.239124109569373,17.90483798842464,-2.259213888044624,4.0,8.0,1332.0,18.538,61648516.0,61648516.0,-7.0,0.0,0.0,-1.0
5.121109008789062,21.59645843505859,3.515395402908325,5.121108802228118,21.59645861088898,3.515395298384068,32.0,9.0,1334.0,22.472,61648519.0,61648519.0,9.0,0.0,0.0,-1.0
5.132212162017822,21.6264705657959,-1.944618940353394,5.132212224183115,21.62646986668259,-1.944618932185749,12.0,10.0,1335.0,22.312,61648521.0,61648521.0,-5.0,0.0,0.0,-1.0
5.180366516113281,21.79551696777344,4.354642868041992,5.180366337900678,21.79551728874743,4.354642892483505,65.0,11.0,1337.0,22.822,61648523.0,61648523.0,11.0,0.0,0.0,-1.0
5.226955413818359,21.95746040344238,-1.182897329330444,5.226955443985263,21.95746102818941,-1.182897283003016,52.0,12.0,1339.0,22.602,61648525.0,61648525.0,-3.0,0.0,0.0,-1.0
5.125394821166992,21.51415634155273,5.105938911437988,5.125394971691308,21.51415619983262,5.105939031497048,27.0,13.0,1340.0,22.698,61648528.0,61648528.0,13.0,0.0,0.0,-1.0
7.081766128540039,29.68018341064453,-0.5326125621795654,7.081766114890217,29.68018255632194,-0.5326125396530182,5.0,14.0,1342.0,30.518,61648530.0,61648530.0,-1.0,1.0,-1.0,570.0
5.091823577880859,21.30724334716797,5.870016098022461,5.091823649827999,21.30724395009492,5.87001594292517,23.0,15.0,1344.0,22.68,61648532.0,61648532.0,15.0,0.0,0.0,-1.0
2.872481346130371,11.88248920440674,-3.275613784790039,2.872481411926793,11.8824888194051,-3.275613834817503,4.0,0.0,1359.0,12.656,61648553.0,61648553.0,-15.0,0.0,0.0,-1.0
