Points_m_XYZ:0	Points_m_XYZ:1	Points_m_XYZ:2	X	Y	Z	intensity	laser_id	azimuth	distance_m	adjustedtime	timestamp	vertical_angle	dual_distance	dual_intensity	dual_return_matching
21.20238113	17.83509827	-2.423975468	21.20238137	17.83509772	-2.423975517	3	10	4993	27.812	61653609	61653609	-5	0	0	-1
40.30762482	33.88209915	10.23537636	40.30762502	33.88209859	10.23537613	21	11	4995	53.642	61653611	61653611	11	0	0	-1
28.84138489	24.22654152	-1.974007607	28.84138551	24.22654123	-1.974007598	7	12	4997	37.718	61653613	61653613	-3	0	0	-1
40.29288101	33.83371735	12.14690685	40.29288122	33.83371657	12.14690703	21	13	4998	53.998	61653616	61653616	13	0	0	-1
38.47255325	32.28230286	-0.876634359	38.47255193	32.28230413	-0.876634375	19	14	5000	50.23	61653618	61653618	-1	0	0	-1
40.25723648	33.75589371	14.07716751	40.25723694	33.7558931	14.07716786	29	15	5002	54.39	61653620	61653620	15	0	0	-1
8.253055573	6.883511066	-2.87962079	8.253056021	6.883511237	-2.879620696	28	0	5017	11.126	61653641	61653641	-15	0	0	-1
32.02783203	26.70353127	0.727870047	32.02783314	26.70353058	0.727870063	28	1	5018	41.706	61653643	61653643	1	0	0	-1
32.78546143	27.30612373	2.236106157	32.78546169	27.30612399	2.236106066	9	3	5021	42.726	61653648	61653648	3	0	0	-1
12.20172405	10.15527439	-3.085762978	12.20172372	10.15527393	-3.085763073	6	4	5023	16.172	61653650	61653650	-11	1	1	2035
31.59863663	26.28030968	3.595697403	31.59863696	26.28030895	3.595697323	15	5	5025	41.256	61653652	61653652	5	0	0	-1
14.33302593	11.91642094	-2.952231169	14.33302604	11.91642058	-2.952231224	1	6	5026	18.872	61653655	61653655	-9	1	1	2036
31.40500069	26.09145737	5.013217449	31.40499992	26.09145699	5.01321731	16	7	5028	41.136	61653657	61653657	7	0	0	-1
8.411001205	6.982947826	-1.342268944	8.411001546	6.982948021	-1.342268948	1	8	5030	11.014	61653659	61653659	-7	0	0	-1
31.59322166	26.21988487	6.502667904	31.59322099	26.2198841	6.502667843	16	9	5031	41.568	61653662	61653662	9	0	0	-1
21.33557701	17.6942749	-2.42502141	21.3355778	17.69427498	-2.425021386	3	10	5033	27.824	61653664	61653664	-5	0	0	-1
31.54601479	26.14353561	7.96398592	31.54601527	26.14353637	7.963985849	41	11	5035	41.738	61653666	61653666	11	0	0	-1
29.09482574	24.10356712	-1.980078578	29.0948264	24.10356657	-1.980078568	7	12	5036	37.834	61653669	61653669	-3	0	0	-1
32.84814072	27.17434502	-0.744135678	32.84813995	27.17434466	-0.744135706	13	14	5040	42.638	61653673	61653673	-1	0	0	-1
40.74808884	33.69777298	14.16827202	40.7480885	33.69777309	14.16827217	29	15	5041	54.742	61653675	61653675	15	0	0	-1
7.719049931	6.52310276	-2.333192348	7.719049694	6.523102739	-2.333192336	1	2	4980	10.372	61653590	61653590	-13	-1	-1	2006
8.545432091	7.112208366	-2.161102772	8.545431785	7.112208293	-2.161102682	0	4	5023	11.326	61653650	61653650	-11	-1	-1	2023
8.433336258	7.011442184	-1.737048268	8.433336218	7.011442037	-1.7370483	0	6	5026	11.104	61653655	61653655	-9	-1	-1	2025
32.12539673	26.39748955	0.725775778	32.12539734	26.39749024	0.725775774	14	1	5059	41.586	61653698	61653698	1	0	0	-1
32.19268417	26.42455673	2.182723284	32.19268545	26.42455597	2.182723391	8	3	5062	41.706	61653703	61653703	3	0	0	-1
8.650752068	7.095699787	-2.174840927	8.650752375	7.095699703	-2.174840929	0	4	5064	11.398	61653705	61653705	-11	0	0	-1
31.2143631	25.59418106	3.531550646	31.21436298	25.59418085	3.531550696	30	5	5065	40.52	61653708	61653708	5	0	0	-1
14.38431549	11.78600788	-2.945348024	14.3843151	11.78600812	-2.945348108	3	6	5067	18.828	61653710	61653710	-9	0	0	-1
31.07790184	25.44602776	4.931808472	31.07790194	25.44602717	4.931808589	32	7	5069	40.468	61653712	61653712	7	0	0	-1
17.0619545	13.96504784	-2.707205534	17.06195412	13.96504763	-2.707205594	6	8	5070	22.214	61653715	61653715	-7	0	0	-1
31.86872101	26.06567574	6.520814419	31.8687217	26.06567504	6.520814241	16	9	5072	41.684	61653717	61653717	9	0	0	-1
21.4894352	17.57011795	-2.428507566	21.48943524	17.57011724	-2.428507616	7	10	5073	27.864	61653719	61653719	-5	0	0	-1
31.67911148	25.88291931	7.95177412	31.6791108	25.88291916	7.951774073	13	11	5075	41.674	61653722	61653722	11	0	0	-1
28.35686493	23.15202904	-1.918531537	28.35686452	23.15202876	-1.918531484	7	12	5077	36.658	61653724	61653724	-3	0	0	-1
40.16651154	32.78236008	11.9696455	40.16651033	32.78236007	11.9696456	21	13	5078	53.21	61653726	61653726	13	0	0	-1
33.17032242	27.0530529	-0.747137547	33.17032079	27.05305351	-0.74713752	13	14	5080	42.81	61653728	61653728	-1	0	0	-1
38.57120895	31.43549728	13.33280468	38.57120807	31.43549639	13.33280429	29	15	5082	51.514	61653731	61653731	15	0	0	-1
8.423395157	6.828436375	-2.905502558	8.423395069	6.828436582	-2.9055026	26	0	5097	11.226	61653751	61653751	-15	0	0	-1
32.33540726	26.20339012	0.726473868	32.33540607	26.20338959	0.72647387	28	1	5098	41.626	61653754	61653754	1	0	0	-1
9.273011208	7.5091362	-2.754750729	9.273011159	7.509136376	-2.754750611	27	2	5100	12.246	61653756	61653756	-13	0	0	-1
32.672966	26.44860649	2.203029633	32.67296647	26.44860597	2.203029742	17	3	5101	42.094	61653758	61653758	3	0	0	-1
12.36216736	9.999972343	-3.090723991	12.36216707	9.999972687	-3.090724107	6	4	5103	16.198	61653761	61653761	-11	0	0	-1
31.44496346	25.41822624	3.537477255	31.44496396	25.41822653	3.537477287	30	5	5105	40.588	61653763	61653763	5	0	0	-1
14.47649765	11.69775677	-2.947850943	14.47649773	11.69775721	-2.947851059	6	6	5106	18.844	61653765	61653765	-9	0	0	-1
32.29443359	26.07694054	5.096575737	32.29443396	26.07694094	5.096575941	16	7	5108	41.82	61653768	61653768	7	0	0	-1
17.20228958	13.88049698	-2.714030266	17.20228873	13.88049718	-2.714030278	6	8	5110	22.27	61653770	61653770	-7	0	0	-1
31.47959137	25.39175797	6.405678272	31.47959081	25.39175751	6.405678474	32	9	5111	40.948	61653772	61653772	9	0	0	-1
21.68292999	17.47718048	-2.43652606	21.68292916	17.47718113	-2.436525944	7	10	5113	27.956	61653775	61653775	-5	0	0	-1
32.35136032	26.05767632	8.074655533	32.35136078	26.0576769	8.074655066	28	11	5115	42.318	61653777	61653777	11	0	0	-1
28.79070663	23.18143272	-1.937163115	28.79070575	23.18143347	-1.937163084	7	12	5116	37.014	61653779	61653779	-3	0	0	-1
38.79106903	31.21112061	11.4945488	38.79106801	31.21111966	11.49454897	21	13	5118	51.098	61653781	61653781	13	0	0	-1
33.6264267	27.03634262	-0.753141165	33.62642829	27.03634248	-0.753141147	40	14	5120	43.154	61653784	61653784	-1	0	0	-1
38.66081238	31.0729847	13.29035759	38.66081384	31.07298439	13.29035797	29	15	5121	51.35	61653786	61653786	15	0	0	-1
32.38145065	25.85902786	0.723332465	32.38145145	25.85902759	0.723332437	28	1	5139	41.446	61653809	61653809	1	0	0	-1
9.329777718	7.447863579	-2.756100416	9.329777359	7.447863417	-2.756100318	8	2	5140	12.252	61653811	61653811	-13	0	0	-1
32.7739563	26.14438057	2.197168112	32.7739559	26.14437972	2.197168115	17	3	5142	41.982	61653814	61653814	3	0	0	-1
9.312391281	7.423345566	-2.314894676	9.312390973	7.423345657	-2.314894732	3	4	5144	12.132	61653816	61653816	-11	0	0	-1
31.46271515	25.07143402	3.519697428	31.46271485	25.07143314	3.519697515	30	5	5145	40.384	61653818	61653818	5	0	0	-1
14.55674362	11.59140587	-2.947225332	14.55674316	11.59140593	-2.947225321	4	6	5147	18.84	61653821	61653821	-9	0	0	-1
32.74738312	26.0577774	5.138498783	32.74738161	26.0577766	5.138498995	17	7	5149	42.164	61653823	61653823	7	1	1	2097
17.36557579	13.81320286	-2.724511147	17.36557551	13.81320248	-2.724511041	3	8	5150	22.356	61653825	61653825	-7	1	1	2098
31.62955475	25.14126205	6.399421215	31.62955539	25.14126288	6.399421096	16	9	5152	40.908	61653828	61653828	9	0	0	-1
21.82937241	17.34521294	-2.439314842	21.82937207	17.34521265	-2.439314928	3	10	5153	27.988	61653830	61653830	-5	0	0	-1
32.44023514	25.75794029	8.051757813	32.44023633	25.75793982	8.051757987	28	11	5155	42.198	61653832	61653832	11	0	0	-1
29.90086174	23.72463226	-2.000384808	29.90086187	23.72463285	-2.00038492	7	12	5157	38.222	61653834	61653834	-3	0	0	-1
38.80342484	30.77727699	11.43426228	38.80342549	30.77727605	11.43426209	21	13	5158	50.83	61653837	61653837	13	0	0	-1
33.49152374	26.54505539	-0.745950758	33.49152405	26.54505487	-0.745950756	26	14	5160	42.742	61653839	61653839	-1	0	0	-1
38.69741821	30.64920807	13.22720623	38.69741913	30.64920891	13.22720612	29	15	5162	51.106	61653841	61653841	15	0	0	-1
8.612000465	6.784281254	-2.937596083	8.612000911	6.78428103	-2.937596162	38	0	5177	11.35	61653862	61653862	-15	0	0	-1
33.06887817	26.04133606	0.734711409	33.06887666	26.04133636	0.734711406	29	1	5178	42.098	61653864	61653864	1	0	0	-1
10.80730724	8.504512787	-3.174959183	10.80730761	8.504512479	-3.174959181	8	2	5180	14.114	61653867	61653867	-13	0	0	-1
32.75022507	25.76263046	2.18377018	32.75022318	25.76263002	2.18377011	17	3	5181	41.726	61653869	61653869	3	0	0	-1
8.941335678	7.028560162	-2.21071291	8.94133598	7.02855994	-2.21071302	0	4	5183	11.586	61653871	61653871	-11	0	0	-1
32.36711121	25.42469978	3.600926638	32.36711065	25.42469924	3.600926667	15	5	5185	41.316	61653874	61653874	5	0	0	-1
7.706063271	6.051017761	-1.551829934	7.706063207	6.051017586	-1.551829893	1	6	5186	9.92	61653876	61653876	-9	0	0	-1
32.44298553	25.45684052	5.063427448	32.44298429	25.45684145	5.06342748	16	7	5188	41.548	61653878	61653878	7	0	0	-1
17.48345566	13.70878029	-2.727923393	17.48345583	13.70878048	-2.727923383	3	8	5190	22.384	61653881	61653881	-7	0	0	-1
31.93676567	25.03262329	6.426953793	31.9367666	25.03262398	6.426953562	32	9	5191	41.084	61653883	61653883	9	0	0	-1
21.98443985	17.21942139	-2.443149805	21.98443908	17.21942163	-2.443149781	3	10	5193	28.032	61653885	61653885	-5	0	0	-1
32.46157455	25.40741348	8.012832642	32.46157563	25.40741332	8.012832952	28	11	5195	41.994	61653887	61653887	11	0	0	-1
38.81162643	30.34478951	11.3739748	38.81162601	30.34478899	11.37397521	21	13	5198	50.562	61653892	61653892	13	0	0	-1
33.8399086	26.43863297	-0.74958086	33.8399071	26.43863302	-0.749580856	13	14	5200	42.95	61653894	61653894	-1	0	0	-1
38.73766708	30.25429535	13.17026615	38.73766558	30.25429485	13.17026593	29	15	5201	50.886	61653897	61653897	15	0	0	-1
31.14434052	24.78220367	4.886960506	31.14434121	24.78220382	4.886960671	16	7	5149	40.1	61653823	61653823	7	-1	-1	2073
8.808625221	7.006696701	-1.381998301	8.80862526	7.006696909	-1.381998354	1	8	5150	11.34	61653825	61653825	-7	-1	-1	2074
8.056879997	6.258570671	-2.73364687	8.056879886	6.258570597	-2.733646754	2	0	5216	10.562	61653917	61653917	-15	0	0	-1
33.16456985	25.74362564	0.732826531	33.16457151	25.74362566	0.732826546	29	1	5218	41.99	61653920	61653920	1	0	0	-1
32.922966	25.52846909	2.183351517	32.92296728	25.52846893	2.183351423	17	3	5221	41.718	61653924	61653924	3	0	0	-1
12.60146904	9.764138222	-3.098738194	12.60146948	9.764137915	-3.098738085	6	4	5223	16.24	61653927	61653927	-11	0	0	-1
32.07632446	24.8451004	3.549679041	32.07632624	24.84510127	3.549679091	31	5	5224	40.728	61653929	61653929	5	0	0	-1
7.727811337	5.98135376	-1.547762632	7.727811575	5.981353961	-1.547762597	2	6	5226	9.894	61653931	61653931	-9	0	0	-1
32.44091034	25.09127617	5.035641193	32.44090853	25.09127679	5.03564127	16	7	5228	41.32	61653933	61653933	7	0	0	-1
17.5606575	13.57731533	-2.72548604	17.5606584	13.57731559	-2.725485996	6	8	5229	22.364	61653936	61653936	-7	0	0	-1
31.95755577	24.69069862	6.39629221	31.9575564	24.69069817	6.396292407	32	9	5231	40.888	61653938	61653938	9	0	0	-1
22.15948105	17.11444092	-2.449599266	22.15948124	17.11444099	-2.449599306	7	10	5232	28.106	61653940	61653940	-5	0	0	-1
32.45658493	25.04912376	7.969328403	32.45658503	25.04912468	7.969328501	27	11	5234	41.766	61653943	61653943	11	0	0	-1
28.09002495	21.6634903	-1.859077811	28.09002561	21.66348944	-1.859077838	7	12	5236	35.522	61653945	61653945	-3	0	0	-1
38.9215889	30.00613594	11.34608173	38.92158841	30.0061367	11.34608128	21	13	5237	50.438	61653947	61653947	13	0	0	-1
38.61621475	29.74922752	-0.850874603	38.61621452	29.74922696	-0.850874623	18	14	5239	48.754	61653950	61653950	-1	0	0	-1
38.75811768	29.83699226	13.1060791	38.7581165	29.83699294	13.10607881	29	15	5241	50.638	61653952	61653952	15	0	0	-1
8.797111511	6.738072395	-2.969172001	8.797111982	6.738072566	-2.969172085	31	0	5255	11.472	61653973	61653973	-15	0	0	-1
33.18976593	25.40303993	0.729545474	33.18976576	25.40303951	0.729545494	14	1	5257	41.802	61653975	61653975	1	0	0	-1
10.45452404	7.995978355	-3.03863883	10.45452367	7.995978541	-3.038638842	1	2	5259	13.508	61653977	61653977	-13	0	0	-1
33.32444763	25.47846413	2.198424101	33.32444788	25.47846425	2.198424178	17	3	5260	42.006	61653980	61653980	3	0	0	-1
12.67387962	9.682904243	-3.100264549	12.67387964	9.682904454	-3.100264557	10	4	5262	16.248	61653982	61653982	-11	0	0	-1
32.31550598	24.67134094	3.55700016	32.31550705	24.67134163	3.557000173	31	5	5264	40.812	61653984	61653984	5	0	0	-1
14.83633137	11.32273006	-2.955985546	14.83633176	11.32273045	-2.955985651	4	6	5265	18.896	61653986	61653986	-9	0	0	-1
32.89506912	25.08655739	5.079514027	32.89506906	25.08655748	5.079514233	16	7	5267	41.68	61653989	61653989	7	0	0	-1
17.69922638	13.48807907	-2.732310772	17.69922582	13.48807932	-2.732310679	6	8	5269	22.42	61653991	61653991	-7	0	0	-1
32.06830978	24.4295063	6.385029316	32.06831008	24.42950568	6.385029125	32	9	5270	40.816	61653993	61653993	9	0	0	-1
22.30695724	16.98104477	-2.452736855	22.30695725	16.98104542	-2.452736912	7	10	5272	28.142	61653996	61653996	-5	0	0	-1
32.76504898	24.92414665	8.002147675	32.76504759	24.9241476	8.002147648	28	11	5274	41.938	61653998	61653998	11	0	0	-1
28.12077522	21.38353539	-1.851436734	28.12077541	21.38353451	-1.851436788	28	12	5275	35.376	61654000	61654000	-3	0	0	-1
39.2387352	29.81621552	11.37757397	39.23873345	29.81621507	11.37757443	43	13	5277	50.578	61654003	61654003	13	0	0	-1
38.68281174	29.37249374	-0.847802997	38.68281122	29.37249445	-0.847803	18	14	5279	48.578	61654005	61654005	-1	0	0	-1
38.80643463	29.45568657	13.05431461	38.80643326	29.45568606	13.054315	29	15	5280	50.438	61654007	61654007	15	0	0	-1
7.773389816	5.866182327	-2.609413624	7.773389835	5.866182325	-2.609413613	5	0	5296	10.082	61654028	61654028	-15	0	0	-1
34.67671967	26.14976501	0.758097649	34.67671978	26.14976553	0.758097631	16	1	5298	43.438	61654030	61654030	1	0	0	-1
11.06407261	8.34040451	-3.198803902	11.0640726	8.340404695	-3.198803993	1	2	5299	14.22	61654033	61654033	-13	0	0	-1
33.97173691	25.5902462	2.228988409	33.97173838	25.59024623	2.228988376	9	3	5301	42.59	61654035	61654035	3	0	0	-1
12.73343277	9.584880829	-3.097974777	12.73343271	9.584880767	-3.097974849	9	4	5303	16.236	61654037	61654037	-11	0	0	-1
33.86246872	25.48015594	3.707605362	33.8624702	25.48015649	3.707605296	33	5	5304	42.54	61654039	61654039	5	0	0	-1
14.93118477	11.22695923	-2.958801508	14.93118462	11.22695932	-2.958801472	4	6	5306	18.914	61654042	61654042	-9	0	0	-1
32.84520721	24.67881393	5.044415951	32.84520839	24.67881314	5.044415862	16	7	5308	41.392	61654044	61654044	7	0	0	-1
17.85009956	13.40710545	-2.741085291	17.85009893	13.40710572	-2.741085272	3	8	5309	22.492	61654046	61654046	-7	1	1	2161
32.82685852	24.63814545	6.500790596	32.82685902	24.6381449	6.500790629	16	9	5311	41.556	61654049	61654049	9	0	0	-1
22.50464821	16.88468742	-2.461452484	22.50464778	16.88468667	-2.461452487	3	10	5312	28.242	61654051	61654051	-5	0	0	-1
32.72462082	24.53463364	7.950247765	32.72462134	24.53463424	7.950247601	27	11	5314	41.666	61654053	61654053	11	0	0	-1
28.18515778	21.11589622	-1.845679879	28.18515771	21.11589702	-1.845679833	14	12	5316	35.266	61654056	61654056	-3	0	0	-1
38.66278458	28.93398285	-0.84291631	38.66278421	28.9339837	-0.842916326	17	14	5319	48.298	61654060	61654060	-1	0	0	-1
38.8429451	29.04766273	12.9963398	38.8429436	29.04766233	12.99633953	29	15	5321	50.214	61654063	61654063	15	0	0	-1
8.936440468	6.646471024	-2.98418355	8.93644046	6.646471259	-2.98418359	43	0	5336	11.53	61654083	61654083	-15	0	0	-1
38.60906219	28.70499802	0.839774907	38.60906313	28.70499863	0.839774893	20	1	5337	48.118	61654086	61654086	1	0	0	-1
10.68246651	7.936393261	-3.072381496	10.68246689	7.936393209	-3.0723815	12	2	5339	13.658	61654088	61654088	-13	0	0	-1
38.73416519	28.76653099	2.528559446	38.73416682	28.76653098	2.52855939	23	3	5340	48.314	61654090	61654090	3	0	0	-1
12.82045078	9.514365196	-3.103317499	12.82045104	9.514365537	-3.103317501	4	4	5342	16.264	61654092	61654092	-11	0	0	-1
33.65864563	24.96067619	3.666119099	33.65864436	24.9606756	3.666119163	33	5	5344	42.064	61654095	61654095	5	0	0	-1
9.502322197	7.044189453	-1.873459101	9.502321948	7.044189407	-1.873459153	0	6	5345	11.976	61654097	61654097	-9	0	0	-1
33.1177063	24.53265953	5.060502529	33.11770692	24.53265941	5.060502616	16	7	5347	41.524	61654099	61654099	7	0	0	-1
18.03580284	13.35066414	-2.755222082	18.03580282	13.35066409	-2.755222116	3	8	5349	22.608	61654102	61654102	-7	1	1	2162
32.97475052	24.40003014	6.49703598	32.97474874	24.40003053	6.497036202	16	9	5350	41.532	61654104	61654104	9	0	0	-1
22.67003632	16.76270103	-2.466681719	22.67003604	16.76270118	-2.466681831	3	10	5352	28.302	61654106	61654106	-5	0	0	-1
41.61745071	30.75035286	10.05830574	41.61744938	30.75035278	10.05830538	21	11	5354	52.714	61654109	61654109	11	0	0	-1
28.21577644	20.84049606	-1.838352799	28.21577676	20.84049608	-1.838352799	14	12	5355	35.126	61654111	61654111	-3	0	0	-1
39.3376236	29.0340023	11.28759384	39.33762337	29.03400237	11.287594	21	13	5357	50.178	61654113	61654113	13	0	0	-1
38.68037415	28.52805328	-0.838937163	38.68037348	28.52805272	-0.838937177	17	14	5359	48.07	61654116	61654116	-1	0	0	-1
38.84073257	28.63585663	12.93008232	38.84073167	28.63585708	12.93008186	28	15	5360	49.958	61654118	61654118	15	0	0	-1
9.348842621	7.021861553	-1.435620904	9.348842495	7.021861343	-1.435620865	1	8	5309	11.78	61654046	61654046	-7	-1	-1	2138
9.47422123	7.013114452	-1.447320342	9.474221263	7.013114241	-1.447320322	1	8	5349	11.876	61654102	61654102	-7	-1	-1	2153
8.436198235	6.185676575	-2.803010225	8.436198214	6.185676453	-2.803010258	18	0	5375	10.83	61654139	61654139	-15	0	0	-1
38.60204697	28.28347969	0.835307062	38.60204813	28.28347904	0.835307077	20	1	5377	47.862	61654141	61654141	1	0	0	-1
10.70951366	7.843921185	-3.064733267	10.70951369	7.843921411	-3.064733164	4	2	5378	13.624	61654144	61654144	-13	0	0	-1
38.74386978	28.35622406	2.516208172	38.7438679	28.35622474	2.516208104	22	3	5380	48.078	61654146	61654146	3	0	0	-1
12.93568611	9.460557938	-3.115147591	12.93568574	9.460558411	-3.115147659	1	4	5382	16.326	61654148	61654148	-11	1	1	2194
38.77518845	28.34798241	4.202301502	38.77518849	28.34798189	4.202301292	21	5	5383	48.216	61654151	61654151	5	0	0	-1
15.11167526	11.03983593	-2.96412015	15.11167505	11.0398357	-2.964120244	3	6	5385	18.948	61654153	61654153	-9	1	1	2195
34.43614578	25.13889885	5.235019684	34.43614721	25.13889958	5.235019515	17	7	5387	42.956	61654155	61654155	7	0	0	-1
18.07494736	13.19014454	-2.747422457	18.07494655	13.19014454	-2.747422478	3	8	5388	22.544	61654157	61654157	-7	0	0	-1
34.37007904	25.06309319	6.737319469	34.37008094	25.0630941	6.73731954	17	9	5390	43.068	61654160	61654160	9	0	0	-1
22.8383522	16.64790726	-2.472608328	22.83835127	16.64790734	-2.472608422	3	10	5391	28.37	61654162	61654162	-5	0	0	-1
38.78847885	28.2539463	9.327888489	38.7884774	28.25394684	9.327888548	38	11	5393	48.886	61654164	61654164	11	0	0	-1
28.24431801	20.55838013	-1.830816388	28.2443171	20.55837996	-1.830816421	13	12	5395	34.982	61654167	61654167	-3	0	0	-1
39.03009415	28.39867592	11.14362526	39.0300943	28.39867598	11.14362533	21	13	5396	49.538	61654169	61654169	13	0	0	-1
38.69736481	28.13592529	-0.835132539	38.69736609	28.1359257	-0.835132553	17	14	5398	47.852	61654171	61654171	-1	0	0	-1
38.84277344	28.22092628	12.86485958	38.84277402	28.22092723	12.86485946	28	15	5400	49.706	61654174	61654174	15	0	0	-1
8.523020744	6.158309937	-2.817504168	8.523020758	6.158310131	-2.817504125	28	0	5415	10.886	61654194	61654194	-15	0	0	-1
38.69316483	27.94747543	0.833142996	38.69316598	27.94747615	0.833142979	20	1	5416	47.738	61654197	61654197	1	0	0	-1
11.28546429	8.145323753	-3.213200808	11.28546419	8.145323464	-3.21320086	1	2	5418	14.284	61654199	61654199	-13	1	1	2196
38.74161911	27.95161819	2.503647566	38.74161948	27.95161736	2.503647475	22	3	5419	47.838	61654201	61654201	3	0	0	-1
38.81372452	27.96245956	4.185218811	38.81372484	27.9624589	4.185218767	20	5	5423	48.02	61654206	61654206	5	0	0	-1
15.19288158	10.94133663	-2.965371609	15.19288202	10.94133641	-2.965371719	1	6	5424	18.956	61654208	61654208	-9	1	1	2198
38.83438873	27.94647026	5.87458992	38.83438756	27.94646942	5.87458983	19	7	5426	48.204	61654210	61654210	7	0	0	-1
18.21493912	13.09840584	-2.754734755	18.2149396	13.09840557	-2.754734638	3	8	5428	22.604	61654213	61654213	-7	0	0	-1
38.80965042	27.89783478	7.570176601	38.80964968	27.89783471	7.570176632	19	9	5429	48.392	61654215	61654215	9	0	0	-1
23.00580025	16.52525711	-2.478186369	23.00580015	16.52525665	-2.478186389	3	10	5431	28.434	61654217	61654217	-5	0	0	-1
38.8157196	27.86111641	9.287437439	38.81571814	27.86111654	9.287437041	38	11	5433	48.674	61654220	61654220	11	0	0	-1
28.26675987	20.28181839	-1.823280096	28.26675984	20.281819	-1.823280044	13	12	5434	34.838	61654222	61654222	-3	0	0	-1
38.85680771	27.85979462	11.0383482	38.85680896	27.85979479	11.03834824	41	13	5436	49.07	61654224	61654224	13	0	0	-1
38.87334061	27.85110855	-0.834713697	38.87334072	27.85110803	-0.834713695	17	14	5438	47.828	61654227	61654227	-1	0	0	-1
38.84863663	27.82314873	12.80377769	38.8486364	27.8231489	12.80377816	28	15	5439	49.47	61654229	61654229	15	0	0	-1
9.636396408	7.047611713	-2.320619106	9.636396545	7.047611871	-2.320619002	0	4	5382	12.162	61654148	61654148	-11	-1	-1	2167
9.643781662	7.045265675	-1.891605496	9.643781652	7.045265637	-1.891605551	0	6	5385	12.092	61654153	61654153	-9	-1	-1	2169
9.796958923	7.070989132	-2.789393187	9.796958549	7.070989286	-2.789393074	1	2	5418	12.4	61654199	61654199	-13	-1	-1	2181
7.747633934	5.585714817	-1.856571555	7.747634113	5.585714621	-1.856571525	0	4	5421	9.73	61654204	61654204	-11	0	0	-1
7.796811581	5.614967346	-1.521794438	7.79681137	5.614967323	-1.521794476	0	6	5424	9.728	61654208	61654208	-9	-1	-1	2184
8.475049973	6.036271572	-2.787998676	8.475049883	6.036271732	-2.787998754	33	0	5454	10.772	61654250	61654250	-15	0	0	-1
39.06328583	27.80189705	0.836912692	39.06328506	27.80189658	0.836912698	40	1	5456	47.954	61654252	61654252	1	0	0	-1
9.919492722	7.057236195	-2.81053853	9.919492322	7.057236114	-2.810538473	6	2	5457	12.494	61654254	61654254	-13	0	0	-1
38.74372864	27.54391479	2.491296291	38.7437302	27.54391434	2.491296189	22	3	5459	47.602	61654257	61654257	3	0	0	-1
13.0280838	9.255155563	-3.106370449	13.02808361	9.255155322	-3.106370445	7	4	5461	16.28	61654259	61654259	-11	0	0	-1
39.17210007	27.81758881	4.203347206	39.17210192	27.81758953	4.203347161	21	5	5462	48.228	61654261	61654261	5	0	0	-1
15.28500557	10.8464365	-2.968500376	15.28500593	10.84643605	-2.968500409	3	6	5464	18.976	61654263	61654263	-9	0	0	-1
39.04797363	27.68845367	5.877514839	39.04797446	27.6884542	5.877514694	19	7	5466	48.228	61654266	61654266	7	0	0	-1
18.40408516	13.04529095	-2.769846439	18.40408443	13.04529075	-2.769846437	3	8	5467	22.728	61654268	61654268	-7	1	1	2228
38.82614899	27.50061989	7.53576088	38.82614817	27.50062013	7.53576105	19	9	5469	48.172	61654270	61654270	9	0	0	-1
23.19254875	16.42123985	-2.486204624	23.19254912	16.42124012	-2.486204718	3	10	5470	28.526	61654273	61654273	-5	0	0	-1
38.98522949	27.58265495	9.282857895	38.98522989	27.58265587	9.282857625	38	11	5472	48.65	61654275	61654275	11	0	0	-1
28.29350471	20.00327682	-1.815953016	28.29350461	20.00327762	-1.81595301	6	12	5474	34.698	61654277	61654277	-3	0	0	-1
38.97552109	27.54517365	11.01855278	38.97552037	27.54517446	11.01855254	40	13	5475	48.982	61654280	61654280	13	0	0	-1
38.96074295	27.51434326	-0.832549572	38.96074209	27.51434268	-0.832549597	17	14	5477	47.704	61654282	61654282	-1	0	0	-1
38.85251999	27.41759491	12.74166203	38.85252133	27.41759556	12.74166159	28	15	5479	49.23	61654284	61654284	15	0	0	-1
8.667209625	6.082381725	-2.837174416	8.667209442	6.082381612	-2.837174372	17	0	5494	10.962	61654305	61654305	-15	0	0	-1
9.923838615	6.956492901	-2.797941208	9.923838582	6.956493137	-2.797941214	11	2	5497	12.438	61654309	61654309	-13	0	0	-1
38.75366592	27.15577316	2.479991674	38.75366554	27.1557737	2.479991623	22	3	5498	47.386	61654312	61654312	3	0	0	-1
40.34156418	28.22648811	4.307585239	40.34156542	28.22648727	4.30758543	22	5	5502	49.424	61654316	61654316	5	0	0	-1
7.756939411	5.42541647	-1.499267936	7.756939198	5.425416667	-1.499267913	1	6	5503	9.584	61654319	61654319	-9	0	0	-1
9.98297596	6.9719944	-1.495093107	9.98297624	6.971994406	-1.495093105	1	8	5507	12.268	61654323	61654323	-7	0	0	-1
38.80511475	27.09096527	7.495713711	38.80511464	27.09096544	7.495713827	19	9	5508	47.916	61654326	61654326	9	0	0	-1
23.39813232	16.32276344	-2.495966196	23.39813236	16.32276322	-2.495966161	3	10	5510	28.638	61654328	61654328	-5	0	0	-1
39.50217438	27.53660393	9.359944344	39.50217442	27.53660422	9.359944459	19	11	5512	49.054	61654330	61654330	11	0	0	-1
28.32085419	19.73486519	-1.809044719	28.32085495	19.73486479	-1.809044663	6	12	5513	34.566	61654333	61654333	-3	0	0	-1
